timestamp,dummy,dummy,dummy,dummy,dummy,dummy,dummy,dummy,attack_acc0,attack_acc1,attack_acc2,accelerometer_m_s2[0],accelerometer_m_s2[1],accelerometer_m_s2[2]
28190463,28190463,28190463,28190463,28190463,28190463,-23.42231444,-23.42231444,-79.99845229,-79.55250065,-80.05563748,-89.93553429,0.44595164,-0.057185188,-9.937082
28194460,28194460,28194460,28194460,28194460,28194460,-61.06040187,-61.06040187,-69.06318909,-68.60746625,-69.13747388,-78.98720709,0.45572284,-0.074284784,-9.924018
28198460,28198460,28198460,28198460,28198460,28198460,72.7667626,72.7667626,-41.06892225,-40.58283165,-41.15562977,-50.99154725,0.4860906,-0.086707525,-9.922625
28202461,28202461,28202461,28202461,28202461,28202461,-1.824478815,-1.824478815,-3.783578895,-3.325991445,-3.825455349,-13.7218959,0.45758745,-0.041876454,-9.938317
28206460,28206460,28206460,28206460,28206460,28206460,-71.99630697,-71.99630697,35.96048768,36.41117678,35.90717378,26.03642768,0.4506891,-0.053313904,-9.92406
28210463,28210463,28210463,28210463,28210463,28210463,63.91133814,63.91133814,64.42761075,64.8962602,64.3463972,54.48570675,0.46864945,-0.08121355,-9.941904
28214460,28214460,28214460,28214460,28214460,28214460,19.01758388,19.01758388,79.60610797,80.09873121,79.51543415,69.68840147,0.49262324,-0.09067382,-9.9177065
28218463,28218463,28218463,28218463,28218463,28218463,-77.81416782,-77.81416782,74.56386786,75.07032806,74.48546914,64.65583086,0.5064602,-0.07839872,-9.908037
28222468,28222468,28222468,28222468,28222468,28222468,53.44572397,53.44572397,54.63171743,55.11143363,54.57803833,44.64526743,0.4797162,-0.053679105,-9.98645
28226464,28226464,28226464,28226464,28226464,28226464,34.46205841,34.46205841,16.33125453,16.80963211,16.27188666,6.364942533,0.47837758,-0.05936787,-9.966312
28230461,28230461,28230461,28230461,28230461,28230461,-79.93593208,-79.93593208,-25.89912636,-25.44431768,-25.95490281,-35.82292436,0.45480868,-0.055776447,-9.923798
28234463,28234463,28234463,28234463,28234463,28234463,32.82491459,32.82491459,-57.97571416,-57.47419606,-58.01779638,-67.88959616,0.5015181,-0.042082217,-9.913882
28238467,28238467,28238467,28238467,28238467,28238467,49.18731527,49.18731527,-76.40258921,-75.89951236,-76.49262546,-86.35745521,0.50307685,-0.09003625,-9.954866
28242463,28242463,28242463,28242463,28242463,28242463,-77.13667253,-77.13667253,-77.60890813,-77.10031368,-77.71811429,-87.54932613,0.50859445,-0.109206155,-9.940418
28246460,28246460,28246460,28246460,28246460,28246460,10.92364253,10.92364253,-56.85217117,-56.38457592,-56.92112535,-66.76779867,0.46759525,-0.06895418,-9.9156275
28250464,28250464,28250464,28250464,28250464,28250464,64.98036762,64.98036762,-26.01799063,-25.52974863,-26.10753694,-35.96763963,0.488242,-0.089546315,-9.949649
28254460,28254460,28254460,28254460,28254460,28254460,-68.02670849,-68.02670849,17.05880108,17.55322012,16.96765914,7.128540081,0.49441904,-0.09114194,-9.930261
28258464,28258464,28258464,28258464,28258464,28258464,-5.464625926,-5.464625926,49.93306158,50.44784383,49.87586233,40.01898958,0.51478225,-0.057199255,-9.914072
28262460,28262460,28262460,28262460,28262460,28262460,75.80006934,75.80006934,75.13329659,75.62391974,75.09676448,65.21649609,0.49062315,-0.036532115,-9.9168005
28266463,28266463,28266463,28266463,28266463,28266463,-57.37659501,-57.37659501,79.43000956,79.88865058,79.37073203,69.52249556,0.45864102,-0.059277534,-9.907514
28270483,28270483,28270483,28270483,28270483,28270483,-8.083948132,-8.083948132,73.537646,74.00822726,73.46638567,63.597812,0.47058126,-0.071260326,-9.939834
28274463,28274463,28274463,28274463,28274463,28274463,79.5283905,79.5283905,34.51194896,34.97960366,34.42956296,24.59629796,0.4676547,-0.082386,-9.915651
28278471,28278471,28278471,28278471,28278471,28278471,-47.80419021,-47.80419021,2.427450156,2.890691916,2.382158091,-7.482173844,0.46324176,-0.045292065,-9.909624
28282464,28282464,28282464,28282464,28282464,28282464,-43.23896329,-43.23896329,-41.70555686,-41.25692429,-41.74950399,-51.62438186,0.44863257,-0.043947127,-9.918825
28286461,28286461,28286461,28286461,28286461,28286461,78.90441463,78.90441463,-70.69419294,-70.26743277,-70.76680357,-80.62533294,0.42676017,-0.07261063,-9.93114
28290463,28290463,28290463,28290463,28290463,28290463,-23.42231444,-23.42231444,-79.99845229,-79.53707696,-80.03992315,-89.92958079,0.46137533,-0.04147086,-9.9311285
28294467,28294467,28294467,28294467,28294467,28294467,-56.70699047,-56.70699047,-71.93263397,-71.43574074,-71.96519169,-81.86890397,0.49689323,-0.03255772,-9.93627
28298466,28298466,28298466,28298466,28298466,28298466,74.88515586,74.88515586,-45.45599836,-44.96295876,-45.51410185,-55.39113336,0.4930396,-0.058103487,-9.935135
28302473,28302473,28302473,28302473,28302473,28302473,-12.80758566,-12.80758566,-14.14534124,-13.65806448,-14.21326207,-24.08300324,0.48727676,-0.06792083,-9.937662
28306463,28306463,28306463,28306463,28306463,28306463,-70.75058236,-70.75058236,33.61141972,34.07355429,33.54870524,23.70486372,0.46213457,-0.06271448,-9.906556
28310464,28310464,28310464,28310464,28310464,28310464,64.46037282,64.46037282,63.90831467,64.35990557,63.8416701,54.00285967,0.4515909,-0.06664457,-9.905455
28314467,28314467,28314467,28314467,28314467,28314467,12.7083413,12.7083413,78.77305203,79.22507743,78.67550212,68.84319203,0.4520254,-0.09754991,-9.92986
28318460,28318460,28318460,28318460,28318460,28318460,-78.40841933,-78.40841933,73.5791445,74.03765937,73.48721168,63.6409265,0.45851487,-0.09193282,-9.938218
28323223,28323223,28323223,28323223,28323223,28323223,0.960047675,0.960047675,35.96497771,36.45865816,35.91458881,26.03152371,0.49368045,-0.050388902,-9.933454
28327222,28327222,28327222,28327222,28327222,28327222,-73.16654019,-73.16654019,66.43087224,66.9349883,66.34013549,56.51974524,0.50411606,-0.090736754,-9.911127
28331223,28331223,28331223,28331223,28331223,28331223,61.02466325,61.02466325,79.606606,80.10467788,79.53313555,69.648246,0.49807188,-0.07347045,-9.95836
28335223,28335223,28335223,28335223,28335223,28335223,20.82364433,20.82364433,73.57717129,74.06230953,73.51650518,63.62215229,0.48513824,-0.060666107,-9.955019
28339233,28339233,28339233,28339233,28339233,28339233,-76.6256391,-76.6256391,55.88561279,56.37191171,55.8064225,45.94241479,0.48629892,-0.07919029,-9.943198
28343229,28343229,28343229,28343229,28343229,28343229,50.63285959,50.63285959,18.02492523,18.49427071,17.95567487,8.116271235,0.46934548,-0.06925036,-9.908654
28347229,28347229,28347229,28347229,28347229,28347229,34.48473798,34.48473798,-21.75393587,-21.3052063,-21.84066479,-31.67919987,0.44872957,-0.08672892,-9.925264
28351226,28351226,28351226,28351226,28351226,28351226,-79.93492249,-79.93492249,-57.97917768,-57.51687041,-58.03382662,-67.91574668,0.46230727,-0.054648936,-9.936569
28355222,28355222,28355222,28355222,28355222,28355222,27.69408037,27.69408037,-78.17505035,-77.6992985,-78.24135578,-88.12274835,0.47575185,-0.066305436,-9.947698
28359223,28359223,28359223,28359223,28359223,28359223,55.45966958,55.45966958,-76.93333461,-76.48131281,-77.00106835,-86.85625161,0.4520218,-0.067733735,-9.922917
28363223,28363223,28363223,28363223,28363223,28363223,-75.78237143,-75.78237143,-56.84863466,-56.39707458,-56.90642183,-66.75185566,0.45156008,-0.057787165,-9.903221
28367269,28367269,28367269,28367269,28367269,28367269,47.94111587,47.94111587,-56.69989885,-56.24618132,-56.74668963,-66.63262785,0.45371753,-0.04679078,-9.932729
28371273,28371273,28371273,28371273,28371273,28371273,34.24870453,34.24870453,-25.81350451,-25.34833749,-25.86726207,-35.76989051,0.46516702,-0.05375756,-9.956386
28375269,28375269,28375269,28375269,28375269,28375269,-79.90566055,-79.90566055,17.26990908,17.74088993,17.17279828,7.355547084,0.47098085,-0.0971108,-9.914362
28379276,28379276,28379276,28379276,28379276,28379276,36.35506489,36.35506489,48.04165696,48.54725506,47.95028632,38.14649196,0.5055981,-0.091370635,-9.895165
28383279,28383279,28383279,28383279,28383279,28383279,46.79072502,46.79072502,71.8045717,72.28983874,71.73962585,61.8869807,0.48526704,-0.064945854,-9.917591
28387278,28387278,28387278,28387278,28387278,28387278,-78.46184165,-78.46184165,79.87041377,80.35458173,79.82207728,69.95260377,0.48416796,-0.04833649,-9.91781
28391284,28391284,28391284,28391284,28391284,28391284,24.58746648,24.58746648,70.42176527,70.90939692,70.35683475,60.47225227,0.48763165,-0.06493052,-9.949513
28395270,28395270,28395270,28395270,28395270,28395270,66.4196672,66.4196672,32.73779641,33.20816977,32.6891927,22.78429741,0.47037336,-0.048603706,-9.953499
28399273,28399273,28399273,28399273,28399273,28399273,-70.00501801,-70.00501801,-3.873953076,-3.394094116,-3.944013121,-13.80000508,0.47985896,-0.070060045,-9.926052
28403275,28403275,28403275,28403275,28403275,28403275,-3.391902996,-3.391902996,-40.3983702,-39.9149337,-40.49090693,-50.3316672,0.4834365,-0.09253673,-9.933297
28407275,28407275,28407275,28407275,28407275,28407275,73.76527423,73.76527423,-68.66669421,-68.16932805,-68.74335036,-78.55712221,0.49736616,-0.07665615,-9.890428
28411270,28411270,28411270,28411270,28411270,28411270,-56.24775217,-56.24775217,-79.98671983,-79.49305053,-80.0600468,-89.92795083,0.4936693,-0.07332697,-9.941231
28415274,28415274,28415274,28415274,28415274,28415274,-24.04154913,-24.04154913,-71.05553554,-70.55947028,-71.11558418,-81.00096254,0.49606526,-0.060048636,-9.945427
28419275,28419275,28419275,28419275,28419275,28419275,79.1478949,79.1478949,-45.27797183,-44.79325857,-45.32815773,-55.22586183,0.48471326,-0.050185904,-9.94789
28423287,28423287,28423287,28423287,28423287,28423287,-52.98408301,-52.98408301,-18.19139216,-17.70049466,-18.23083937,-28.07642916,0.4908975,-0.03944721,-9.885037
28427266,28427266,28427266,28427266,28427266,28427266,-48.32254057,-48.32254057,38.46098293,38.94556729,38.40648298,28.56360293,0.48458436,-0.05449995,-9.89738
28431269,28431269,28431269,28431269,28431269,28431269,78.78878698,78.78878698,66.06172968,66.52710656,65.98681324,56.14117768,0.46537688,-0.074916445,-9.920552
28435266,28435266,28435266,28435266,28435266,28435266,-18.32352737,-18.32352737,79.83640606,80.30877934,79.76794282,69.88641106,0.47237328,-0.068463236,-9.949995
28439269,28439269,28439269,28439269,28439269,28439269,-60.90749679,-60.90749679,73.49403406,73.97215314,73.44913837,63.56038906,0.47811908,-0.04489569,-9.933645
28443266,28443266,28443266,28443266,28443266,28443266,71.68225242,71.68225242,47.09598823,47.56738888,47.05500906,37.16423523,0.47140065,-0.040979173,-9.931753
28447269,28447269,28447269,28447269,28447269,28447269,-1.140987762,-1.140987762,12.69841575,13.18014588,12.6274292,2.778725751,0.48173013,-0.070986554,-9.91969
28451277,28451277,28451277,28451277,28451277,28451277,-68.36569959,-68.36569959,-20.27956607,-19.81075942,-20.35024682,-30.24484507,0.46880665,-0.07068075,-9.965279
28455273,28455273,28455273,28455273,28455273,28455273,64.60000916,64.60000916,-57.52351261,-57.05854625,-57.61722419,-67.42968461,0.46496636,-0.09371158,-9.906172
28459266,28459266,28459266,28459266,28459266,28459266,21.4587112,21.4587112,-78.56597594,-78.12060734,-78.637265,-88.51500194,0.4453686,-0.071289055,-9.949026
28463269,28463269,28463269,28463269,28463269,28463269,-78.3611874,-78.3611874,-76.87517461,-76.41401955,-76.93628547,-86.85969761,0.46115506,-0.061110854,-9.984523
28467266,28467266,28467266,28467266,28467266,28467266,45.70385269,45.70385269,-54.82968896,-54.36989322,-54.88672378,-64.78012496,0.45979574,-0.057034813,-9.950436
28471272,28471272,28471272,28471272,28471272,28471272,35.07772323,35.07772323,-24.98891573,-24.51376357,-25.07037729,-34.89537073,0.47515216,-0.08146156,-9.906455
28475266,28475266,28475266,28475266,28475266,28475266,-79.72417545,-79.72417545,19.80754293,20.26284997,19.70180565,9.86626893,0.45530704,-0.105737284,-9.941274
28479279,28479279,28479279,28479279,28479279,28479279,38.7911197,38.7911197,45.93048196,46.40396206,45.83162004,35.99213096,0.4734801,-0.098861925,-9.938351
28483266,28483266,28483266,28483266,28483266,28483266,55.9323513,55.9323513,76.05651345,76.54343479,75.96743779,66.11992045,0.48692134,-0.08907566,-9.936593
28487269,28487269,28487269,28487269,28487269,28487269,-76.42936717,-76.42936717,79.04394774,79.55090534,78.98023367,69.13114974,0.5069576,-0.063714065,-9.912798
28491283,28491283,28491283,28491283,28491283,28491283,23.71052446,23.71052446,70.00501801,70.47525901,69.95206426,60.10264001,0.470241,-0.05295375,-9.902378
28495273,28495273,28495273,28495273,28495273,28495273,64.84228043,64.84228043,35.10030942,35.580729,35.05012308,25.21793542,0.48041958,-0.05018634,-9.882374
28499276,28499276,28499276,28499276,28499276,28499276,-71.29876897,-71.29876897,-1.26663723,-0.76209453,-1.33030935,-11.17805523,0.5045427,-0.06367212,-9.911418
28503273,28503273,28503273,28503273,28503273,28503273,-5.228906477,-5.228906477,-41.88985134,-41.39061389,-41.95603453,-51.80042434,0.49923745,-0.06618319,-9.910573
28507285,28507285,28507285,28507285,28507285,28507285,69.72587426,69.72587426,-63.80839874,-63.33114796,-63.88041676,-73.72572674,0.47725078,-0.07201802,-9.917328
28511269,28511269,28511269,28511269,28511269,28511269,-55.5899426,-55.5899426,-79.96615059,-79.48851324,-80.02691636,-89.87681559,0.47763735,-0.060765766,-9.910665
28515266,28515266,28515266,28515266,28515266,28515266,-30.94872278,-30.94872278,-67.5946713,-67.1297227,-67.63900273,-77.4740583,0.4649486,-0.044331428,-9.879387
28519269,28519269,28519269,28519269,28519269,28519269,79.76237412,79.76237412,-40.88328584,-40.43673777,-40.96014729,-50.80580884,0.44654807,-0.07686145,-9.922523
28523268,28523268,28523268,28523268,28523268,28523268,-38.7339575,-38.7339575,-1.829504057,-1.358013197,-1.888588927,-11.76574706,0.47149086,-0.05908487,-9.936243
28527269,28527269,28527269,28527269,28527269,28527269,-46.09495888,-46.09495888,36.15343056,36.63811169,36.11534935,26.16413356,0.48468113,-0.03808121,-9.989297
28531269,28531269,28531269,28531269,28531269,28531269,78.78878698,78.78878698,66.06172968,66.53663718,66.02749039,56.08089468,0.4749075,-0.034239292,-9.980835
28535270,28535270,28535270,28535270,28535270,28535270,-21.88450731,-21.88450731,79.53868867,80.00471074,79.47692488,69.63770167,0.46602207,-0.061763786,-9.900987
28539270,28539270,28539270,28539270,28539270,28539270,-60.30709495,-60.30709495,73.83318618,74.30796474,73.77999491,63.90150518,0.47477856,-0.053191274,-9.931681
