timestamp,dummy,dummy,dummy,dummy,dummy,dummy,dummy,dummy,attack_acc0,attack_acc1,attack_acc2,accelerometer_m_s2[0],accelerometer_m_s2[1],accelerometer_m_s2[2]
28013710,28013710,28013710,28013710,28013710,28013710,28013710,28013710,28013710,0.46934274,-0.054143626,-9.937838,0.46934274,-0.054143626,-9.937838
28017660,28017660,28017660,28017660,28017660,28017660,28017660,28017660,28017660,0.46849164,-0.05872836,-9.931089,0.46849164,-0.05872836,-9.931089
28021666,28021666,28021666,28021666,28021666,28021666,28021666,28021666,28021666,0.4976773,-0.05192913,-9.907181,0.4976773,-0.05192913,-9.907181
28025665,28025665,28025665,28025665,28025665,28025665,28025665,28025665,28025665,0.488056,-0.09672901,-9.901896,0.488056,-0.09672901,-9.901896
28029671,28029671,28029671,28029671,28029671,28029671,28029671,28029671,28029671,0.47611263,-0.072794534,-9.8879795,0.47611263,-0.072794534,-9.8879795
28033673,28033673,28033673,28033673,28033673,28033673,28033673,28033673,28033673,0.4746534,-0.046196457,-9.885953,0.4746534,-0.046196457,-9.885953
28037663,28037663,28037663,28037663,28037663,28037663,28037663,28037663,28037663,0.50040174,-0.045581196,-9.895377,0.50040174,-0.045581196,-9.895377
28041707,28041707,28041707,28041707,28041707,28041707,28041707,28041707,28041707,0.48080924,-0.08193042,-9.925999,0.48080924,-0.08193042,-9.925999
28045666,28045666,28045666,28045666,28045666,28045666,28045666,28045666,28045666,0.4716263,-0.08682879,-9.922028,0.4716263,-0.08682879,-9.922028
28049669,28049669,28049669,28049669,28049669,28049669,28049669,28049669,28049669,0.47727576,-0.043342896,-9.897912,0.47727576,-0.043342896,-9.897912
28053666,28053666,28053666,28053666,28053666,28053666,28053666,28053666,28053666,0.46473923,-0.07570779,-9.888173,0.46473923,-0.07570779,-9.888173
28057660,28057660,28057660,28057660,28057660,28057660,28057660,28057660,28057660,0.47811124,-0.07991544,-9.912315,0.47811124,-0.07991544,-9.912315
28061663,28061663,28061663,28061663,28061663,28061663,28061663,28061663,28061663,0.48858565,-0.073856995,-9.927308,0.48858565,-0.073856995,-9.927308
28065663,28065663,28065663,28065663,28065663,28065663,28065663,28065663,28065663,0.4800174,-0.08603702,-9.932658,0.4800174,-0.08603702,-9.932658
28069714,28069714,28069714,28069714,28069714,28069714,28069714,28069714,28069714,0.46226427,-0.0544147,-9.895861,0.46226427,-0.0544147,-9.895861
28074464,28074464,28074464,28074464,28074464,28074464,28074464,28074464,28074464,0.45904598,-0.044288013,-9.93428,0.45904598,-0.044288013,-9.93428
28078469,28078469,28078469,28078469,28078469,28078469,28078469,28078469,28078469,0.47222108,-0.044936255,-9.923021,0.47222108,-0.044936255,-9.923021
28082460,28082460,28082460,28082460,28082460,28082460,28082460,28082460,28082460,0.47430468,-0.05818729,-9.90653,0.47430468,-0.05818729,-9.90653
28086460,28086460,28086460,28086460,28086460,28086460,28086460,28086460,28086460,0.45760083,-0.08263857,-9.935637,0.45760083,-0.08263857,-9.935637
28090464,28090464,28090464,28090464,28090464,28090464,28090464,28090464,28090464,0.47680008,-0.055007253,-9.897116,0.47680008,-0.055007253,-9.897116
28094460,28094460,28094460,28094460,28094460,28094460,28094460,28094460,28094460,0.4649228,-0.059506983,-9.944198,0.4649228,-0.059506983,-9.944198
28098460,28098460,28098460,28098460,28098460,28098460,28098460,28098460,28098460,0.44376308,-0.050495002,-9.900093,0.44376308,-0.050495002,-9.900093
28102460,28102460,28102460,28102460,28102460,28102460,28102460,28102460,28102460,0.45899588,-0.06825894,-9.89739,0.45899588,-0.06825894,-9.89739
28106460,28106460,28106460,28106460,28106460,28106460,28106460,28106460,28106460,0.46870786,-0.074560374,-9.917688,0.46870786,-0.074560374,-9.917688
28110462,28110462,28110462,28110462,28110462,28110462,28110462,28110462,28110462,0.48972687,-0.06771615,-9.889045,0.48972687,-0.06771615,-9.889045
28114468,28114468,28114468,28114468,28114468,28114468,28114468,28114468,28114468,0.4632293,-0.058608588,-9.866983,0.4632293,-0.058608588,-9.866983
28118461,28118461,28118461,28118461,28118461,28118461,28118461,28118461,28118461,0.46526033,-0.056183264,-9.874079,0.46526033,-0.056183264,-9.874079
28122460,28122460,28122460,28122460,28122460,28122460,28122460,28122460,28122460,0.47218832,-0.061214063,-9.905473,0.47218832,-0.061214063,-9.905473
28126460,28126460,28126460,28126460,28126460,28126460,28126460,28126460,28126460,0.47675583,-0.065028094,-9.936269,0.47675583,-0.065028094,-9.936269
28130480,28130480,28130480,28130480,28130480,28130480,28130480,28130480,28130480,0.48574486,-0.090404294,-9.88898,0.48574486,-0.090404294,-9.88898
28134460,28134460,28134460,28134460,28134460,28134460,28134460,28134460,28134460,0.49582288,-0.10123141,-9.866196,0.49582288,-0.10123141,-9.866196
28138460,28138460,28138460,28138460,28138460,28138460,28138460,28138460,28138460,0.4919608,-0.07616729,-9.885766,0.4919608,-0.07616729,-9.885766
28142460,28142460,28142460,28142460,28142460,28142460,28142460,28142460,28142460,0.49130604,-0.10327402,-9.931137,0.49130604,-0.10327402,-9.931137
28146460,28146460,28146460,28146460,28146460,28146460,28146460,28146460,28146460,0.52407354,-0.08976563,-9.905461,0.52407354,-0.08976563,-9.905461
28150498,28150498,28150498,28150498,28150498,28150498,28150498,28150498,28150498,0.5112541,-0.050021563,-9.917308,0.5112541,-0.050021563,-9.917308
28154460,28154460,28154460,28154460,28154460,28154460,28154460,28154460,28154460,0.50208056,-0.048282716,-9.9714365,0.50208056,-0.048282716,-9.9714365
28158460,28158460,28158460,28158460,28158460,28158460,28158460,28158460,28158460,0.47507128,-0.047006395,-9.922021,0.47507128,-0.047006395,-9.922021
28162460,28162460,28162460,28162460,28162460,28162460,28162460,28162460,28162460,0.4863868,-0.06417747,-9.910331,0.4863868,-0.06417747,-9.910331
28166460,28166460,28166460,28166460,28166460,28166460,28166460,28166460,28166460,0.50072855,-0.06892191,-9.932277,0.50072855,-0.06892191,-9.932277
28170464,28170464,28170464,28170464,28170464,28170464,28170464,28170464,28170464,0.45536137,-0.06323594,-9.922648,0.45536137,-0.06323594,-9.922648
28174466,28174466,28174466,28174466,28174466,28174466,28174466,28174466,28174466,0.4432225,-0.06575748,-9.90235,0.4432225,-0.06575748,-9.90235
28178468,28178468,28178468,28178468,28178468,28178468,28178468,28178468,28178468,0.44599384,-0.056455098,-9.887199,0.44599384,-0.056455098,-9.887199
28182460,28182460,28182460,28182460,28182460,28182460,28182460,28182460,28182460,0.45434737,-0.08198382,-9.91713,0.45434737,-0.08198382,-9.91713
28186460,28186460,28186460,28186460,28186460,28186460,28186460,28186460,28186460,0.47136262,-0.07415088,-9.952154,0.47136262,-0.07415088,-9.952154
28190463,28190463,28190463,28190463,28190463,28190463,28190463,28190463,28190463,0.44595164,-0.057185188,-9.937082,0.44595164,-0.057185188,-9.937082
28194460,28194460,28194460,28194460,28194460,28194460,28194460,28194460,28194460,0.45572284,-0.074284784,-9.924018,0.45572284,-0.074284784,-9.924018
28198460,28198460,28198460,28198460,28198460,28198460,28198460,28198460,28198460,0.4860906,-0.086707525,-9.922625,0.4860906,-0.086707525,-9.922625
28202461,28202461,28202461,28202461,28202461,28202461,28202461,28202461,28202461,0.45758745,-0.041876454,-9.938317,0.45758745,-0.041876454,-9.938317
28206460,28206460,28206460,28206460,28206460,28206460,28206460,28206460,28206460,0.4506891,-0.053313904,-9.92406,0.4506891,-0.053313904,-9.92406
28210463,28210463,28210463,28210463,28210463,28210463,28210463,28210463,28210463,0.46864945,-0.08121355,-9.941904,0.46864945,-0.08121355,-9.941904
28214460,28214460,28214460,28214460,28214460,28214460,28214460,28214460,28214460,0.49262324,-0.09067382,-9.9177065,0.49262324,-0.09067382,-9.9177065
28218463,28218463,28218463,28218463,28218463,28218463,28218463,28218463,28218463,0.5064602,-0.07839872,-9.908037,0.5064602,-0.07839872,-9.908037
