timestamp,dummy,dummy,dummy,dummy,dummy,dummy,dummy,dummy,attack_gyro0,attack_gyro1,attack_gyro2,gyro_rad[0],gyro_rad[1],gyro_rad[2]
27997676,27997676,27997676,27997676,27997676,27997676,-0.532634808,-0.532634808,1.458308687,1.45478838,1.46149194,1.457992466,-0.003520307,0.003183253,-0.000316221
28001660,28001660,28001660,28001660,28001660,28001660,3.35066135,3.35066135,0.804678439,0.802513254,0.808270686,0.805677979,-0.002165185,0.003592246,0.00099954
28005666,28005666,28005666,28005666,28005666,28005666,3.470734242,3.470734242,-0.733319986,-0.735495949,-0.730578746,-0.731690982,-0.002175963,0.00274124,0.001629004
28009707,28009707,28009707,28009707,28009707,28009707,-0.008997514,-0.008997514,-1.477030008,-1.481512698,-1.474805695,-1.477069762,-0.00448269,0.002224313,-3.98E-05
28013710,28013710,28013710,28013710,28013710,28013710,-3.572430961,-3.572430961,-0.665274115,-0.669393136,-0.662615481,-0.666137573,-0.00411902,0.002658634,-0.000863458
28017660,28017660,28017660,28017660,28017660,28017660,-3.049119456,-3.049119456,0.958410598,0.954658442,0.960623233,0.958819151,-0.003752156,0.002212636,0.000408553
28021666,28021666,28021666,28021666,28021666,28021666,0.916763509,0.916763509,1.443153407,1.439583521,1.443975609,1.445159819,-0.003569886,0.000822201,0.002006412
28025665,28025665,28025665,28025665,28025665,28025665,3.892451939,3.892451939,0.341918939,0.33708872,0.344338985,0.343166781,-0.004830218,0.002420046,0.001247842
28029671,28029671,28029671,28029671,28029671,28029671,2.592551908,2.592551908,-1.131893315,-1.135293895,-1.128597822,-1.132738904,-0.00340058,0.003295492,-0.000845589
28033673,28033673,28033673,28033673,28033673,28033673,-1.550726497,-1.550726497,-1.371833384,-1.375037926,-1.37014483,-1.37172939,-0.003204542,0.001688555,0.000103995
28037663,28037663,28037663,28037663,28037663,28037663,-3.994191598,-3.994191598,-0.080272408,-0.08487029,-0.07709646,-0.079753926,-0.004597882,0.003175948,0.000518482
28041707,28041707,28041707,28041707,28041707,28041707,-2.178036188,-2.178036188,1.251397201,1.246067174,1.254446161,1.25200155,-0.005330027,0.003048959,0.000604348
28045666,28045666,28045666,28045666,28045666,28045666,2.202473126,2.202473126,1.246973725,1.243676288,1.248665427,1.246657394,-0.003297437,0.001691702,-0.000316331
28049669,28049669,28049669,28049669,28049669,28049669,3.973914959,3.973914959,-0.170534002,-0.174180289,-0.166827026,-0.169890717,-0.003646287,0.003706976,0.000643285
28053666,28053666,28053666,28053666,28053666,28053666,1.359585447,1.359585447,-1.408386167,-1.41276316,-1.405531441,-1.408301227,-0.004376993,0.002854727,8.49E-05
28057660,28057660,28057660,28057660,28057660,28057660,-2.775337269,-2.775337269,-1.079775038,-1.082711111,-1.07809926,-1.077966281,-0.002936074,0.001675778,0.001808757
28061663,28061663,28061663,28061663,28061663,28061663,-3.823748023,-3.823748023,0.44073132,0.434978775,0.443383226,0.440478269,-0.005752544,0.002651906,-0.000253051
