timestamp,attack_trigger,attack_frequency,attack_amplitude,attack_offset,attack_timediff,attack_recovered,attack_gyro0,attack_gyro1,attack_gyro2,true_gyro0,true_gyro1,true_gyro2
228795427,0,0,0,0,0.003969,0,-0.15695024,0.17086422,0.6919609,0.09681897,-0.16063514,-0.004476679
228799436,0,0,0,0,0.004009,0,-0.13727188,0.44385803,0.06254013,0.011453318,0.010966606,-0.014836765
228803429,0,0,0,0,0.003993,0,-0.0682098,0.2840457,0.27623424,-0.34207028,-0.07772843,0.002416068
228807389,0,0,0,0,0.00396,0,0.083104394,0.16205028,-0.0942212,0.21904004,-0.066598214,-0.013432713
228811433,0,0,0,0,0.004044,0,-0.36987954,-0.025091508,-0.15838778,-0.066992745,-0.12755167,-0.0215352
228815429,0,0,0,0,0.003996,0,-0.10438787,-0.33167234,0.38856313,-0.09248998,-0.08816203,0.020628737
228819397,0,0,0,0,0.003968,0,-0.70738643,0.4176745,-0.031156205,-0.026764553,0.037443858,-0.02674266
228823435,0,0,0,0,0.004038,0,-0.45266357,0.2001983,0.2484455,-0.21634251,-0.06777077,-0.005780201
228827439,0,0,0,0,0.004004,0,-0.04858181,-0.6765839,-0.24172536,0.1850846,-0.120685354,0.007256806
228831429,0,0,0,0,0.00399,0,-0.8585304,-0.023044666,0.057099618,-0.29610494,-0.08849084,-0.04336805
228835437,0,0,0,0,0.004008,0,-0.016691161,0.012081699,-0.04152668,-0.12461112,-0.06417723,-0.010695083
228839430,0,0,0,0,0.003993,0,-0.20345204,-0.23404081,0.25332588,0.13916107,0.011358975,-0.005857518
228843387,0,0,0,0,0.003957,0,-0.06818141,0.32664737,-0.18987316,-0.33201364,-0.09671885,-0.009565263
228847427,0,0,0,0,0.00404,0,0.340581,-0.031873174,-0.40509132,0.02902049,-0.07181369,-0.012617726
228851412,0,0,0,0,0.003985,0,-0.6926241,0.23980033,0.16169097,-0.13179773,0.013808189,-0.05252961
228855494,0,0,0,0,0.004082,0,0.5593304,0.06944631,0.4986381,-0.21657507,-0.046978775,0.015619057
228859388,0,0,0,0,0.003894,0,-0.30656454,-0.25316605,-0.33632657,0.0518766,0.016788619,-0.023146618
228863428,0,0,0,0,0.00404,0,0.11012323,-0.31113094,0.02745152,-0.34815085,-0.037102018,-0.04225997
228867394,0,0,0,0,0.003966,0,0.3984194,0.21519263,0.40769884,0.15326686,-0.04655487,0.00423407
228871429,0,0,0,0,0.004035,0,-0.021434106,-0.09379312,0.36597297,0.028282503,0.08175716,-0.026620306
228875389,0,0,0,0,0.00396,0,-0.55340314,0.100813076,0.18787462,-0.29678965,-0.056193408,-0.007400346
228879393,0,0,0,0,0.004004,0,0.09831055,-0.3018448,-0.000322933,0.203035,-0.02386697,-0.019344537
228883509,0,0,0,0,0.004116,0,-0.17332813,0.0960123,0.7224606,-0.004107185,-0.060695313,-0.041848347
228887394,0,0,0,0,0.003885,0,0.015061113,-0.2393872,0.5794729,-0.10746174,-0.03088684,0.014851524
228891431,0,0,0,0,0.004037,0,-0.15601139,-0.45616022,0.09655994,-0.012492607,0.036845878,-0.040585656
228895389,0,0,0,0,0.003958,0,-0.33422166,-0.2864905,0.7906848,-0.18722725,-0.07716883,-0.026267674
228899388,0,0,0,0,0.003999,0,0.6884868,-0.2586921,0.41660243,0.2166726,-0.0478361,0.00909809
228903425,0,0,0,0,0.004037,0,-0.3140865,-0.05778863,-0.07519309,-0.09646834,0.060818475,-0.055070434
