timestamp,dummy,dummy,dummy,dummy,dummy,dummy,dummy,dummy,attack_acc0,attack_acc1,attack_acc2,accelerometer_m_s2[0],accelerometer_m_s2[1],accelerometer_m_s2[2]
28154460,28154460,28154460,28154460,28154460,28154460,-68.02670849,-68.02670849,16.25465684,-23.56747351,16.7567374,6.283220339,0.50208056,-0.048282716,-9.9714365
28158460,28158460,28158460,28158460,28158460,28158460,-9.12839234,-9.12839234,-30.72319312,-14.04723113,-30.24812184,-40.64521412,0.47507128,-0.047006395,-9.922021
28162460,28162460,28162460,28162460,28162460,28162460,75.80006934,75.80006934,9.900280678,30.06268225,10.38666748,-0.010050322,0.4863868,-0.06417747,-9.910331
28166460,28166460,28166460,28166460,28166460,28166460,-55.41980731,-55.41980731,22.35610189,3.960492258,22.85683044,12.42382489,0.50072855,-0.06892191,-9.932277
28170464,28170464,28170464,28170464,28170464,28170464,-25.14166628,-25.14166628,-29.46392386,-30.56877909,-29.00856249,-39.38657186,0.45536137,-0.06323594,-9.922648
28174466,28174466,28174466,28174466,28174466,28174466,79.18193915,79.18193915,4.43241145,6.384678809,4.87563395,-5.46993855,0.4432225,-0.06575748,-9.90235
28178468,28178468,28178468,28178468,28178468,28178468,-45.56348143,-45.56348143,25.57169116,29.59901814,26.017685,15.68449216,0.44599384,-0.056455098,-9.887199
28182460,28182460,28182460,28182460,28182460,28182460,-46.28784714,-46.28784714,-25.4043421,-18.20028858,-24.94999473,-35.3214721,0.45434737,-0.08198382,-9.91713
28186460,28186460,28186460,28186460,28186460,28186460,78.74748934,78.74748934,-5.496600331,-20.5596941,-5.025237711,-15.44875433,0.47136262,-0.07415088,-9.952154
28190463,28190463,28190463,28190463,28190463,28190463,-23.42231444,-23.42231444,29.853515,26.42322332,30.29946664,19.916433,0.44595164,-0.057185188,-9.937082
28194460,28194460,28194460,28194460,28194460,28194460,-61.06040187,-61.06040187,-20.19612035,11.55996146,-19.74039751,-30.12013835,0.45572284,-0.074284784,-9.924018
28198460,28198460,28198460,28198460,28198460,28198460,72.7667626,72.7667626,-13.0039332,-30.33334507,-12.5178426,-22.9265582,0.4860906,-0.086707525,-9.922625
28202461,28202461,28202461,28202461,28202461,28202461,-1.824478815,-1.824478815,31.32450968,0.510742028,31.78209713,21.38619268,0.45758745,-0.041876454,-9.938317
28206460,28206460,28206460,28206460,28206460,28206460,-71.99630697,-71.99630697,-13.6767011,31.18049799,-13.226012,-23.6007611,0.4506891,-0.053313904,-9.92406
28210463,28210463,28210463,28210463,28210463,28210463,63.91133814,63.91133814,-18.89031728,-10.43134816,-18.42166783,-28.83222128,0.46864945,-0.08121355,-9.941904
28214460,28214460,28214460,28214460,28214460,28214460,19.01758388,19.01758388,30.54224385,-25.82067428,31.03486709,20.62453735,0.49262324,-0.09067382,-9.9177065
28218463,28218463,28218463,28218463,28218463,28218463,-77.81416782,-77.81416782,-7.308606874,21.5333466,-6.802146674,-17.21664387,0.5064602,-0.07839872,-9.908037
28222468,28222468,28222468,28222468,28222468,28222468,53.44572397,53.44572397,-23.45217055,21.05998596,-22.97245435,-33.43862055,0.4797162,-0.053679105,-9.98645
28226464,28226464,28226464,28226464,28226464,28226464,34.46205841,34.46205841,28.47668171,-27.58997114,28.95505929,18.51036971,0.47837758,-0.05936787,-9.966312
28230461,28230461,28230461,28230461,28230461,28230461,-79.93593208,-79.93593208,1.26407572,-7.349747611,1.7188844,-8.65972228,0.45480868,-0.055776447,-9.923798
28234463,28234463,28234463,28234463,28234463,28234463,32.82491459,32.82491459,-28.84339609,32.0147058,-28.34187799,-38.75727809,0.5015181,-0.042082217,-9.913882
28238467,28238467,28238467,28238467,28238467,28238467,49.18731527,49.18731527,24.97293453,-1.22502244,25.47601138,15.01806853,0.50307685,-0.09003625,-9.954866
28242463,28242463,28242463,28242463,28242463,28242463,-77.13667253,-77.13667253,8.405717246,-29.85535244,8.914311696,-1.534700754,0.50859445,-0.109206155,-9.940418
28246460,28246460,28246460,28246460,28246460,28246460,10.92364253,10.92364253,-31.44189158,16.14104526,-30.97429633,-41.35751908,0.46759525,-0.06895418,-9.9156275
28250464,28250464,28250464,28250464,28250464,28250464,64.98036762,64.98036762,18.53510382,25.65979464,19.02334582,8.585454821,0.488242,-0.089546315,-9.949649
28254460,28254460,28254460,28254460,28254460,28254460,-68.02670849,-68.02670849,16.74137493,-24.29585693,17.23579397,6.811113926,0.49441904,-0.09114194,-9.930261
28258464,28258464,28258464,28258464,28258464,28258464,-5.464625926,-5.464625926,-31.77551241,-15.78762188,-31.26073016,-41.68958441,0.51478225,-0.057199255,-9.914072
28262460,28262460,28262460,28262460,28262460,28262460,75.80006934,75.80006934,10.19589081,30.95003019,10.68651396,0.279090311,0.49062315,-0.036532115,-9.9168005
28266463,28266463,28266463,28266463,28266463,28266463,-57.37659501,-57.37659501,22.24631002,5.173069672,22.70495104,12.33879602,0.45864102,-0.059277534,-9.907514
28270483,28270483,28270483,28270483,28270483,28270483,-8.083948132,-8.083948132,-31.79711398,-30.83863734,-31.32653272,-41.73694798,0.47058126,-0.071260326,-9.939834
28274463,28274463,28274463,28274463,28274463,28274463,79.5283905,79.5283905,3.469243165,7.724037203,3.936897865,-6.446407835,0.4676547,-0.082386,-9.915651
28278471,28278471,28278471,28278471,28278471,28278471,-47.80419021,-47.80419021,25.68606584,30.86878205,26.1493076,15.77644184,0.46324176,-0.045292065,-9.909624
28282464,28282464,28282464,28282464,28282464,28282464,-43.23896329,-43.23896329,-26.98308478,-17.49123156,-26.53445221,-36.90190978,0.44863257,-0.043947127,-9.918825
28286461,28286461,28286461,28286461,28286461,28286461,78.90441463,78.90441463,-5.295572917,-21.51286863,-4.868812747,-15.22671292,0.42676017,-0.07261063,-9.93114
28290463,28290463,28290463,28290463,28290463,28290463,-23.42231444,-23.42231444,30.73616427,27.20669124,31.1975396,20.80503577,0.46137533,-0.04147086,-9.9311285
28294467,28294467,28294467,28294467,28294467,28294467,-56.70699047,-56.70699047,-22.699996,14.43836021,-22.20310277,-32.636266,0.49689323,-0.03255772,-9.93627
28298466,28298466,28298466,28298466,28298466,28298466,74.88515586,74.88515586,-11.33535384,-30.74413604,-10.84231424,-21.27048884,0.4930396,-0.058103487,-9.935135
28302473,28302473,28302473,28302473,28302473,28302473,-12.80758566,-12.80758566,31.83922735,-4.135767572,32.32650411,21.90156535,0.48727676,-0.06792083,-9.937662
28306463,28306463,28306463,28306463,28306463,28306463,-70.75058236,-70.75058236,-15.07270683,32.31053272,-14.61057226,-24.97926283,0.46213457,-0.06271448,-9.906556
28310464,28310464,28310464,28310464,28310464,28310464,64.46037282,64.46037282,-19.14669451,-10.39994807,-18.69510361,-29.05214951,0.4515909,-0.06664457,-9.905455
28314467,28314467,28314467,28314467,28314467,28314467,12.7083413,12.7083413,31.95459582,-28.03751904,32.40662122,22.02473582,0.4520254,-0.09754991,-9.92986
28318460,28318460,28318460,28318460,28318460,28318460,-78.40841933,-78.40841933,-6.43115568,22.96377424,-5.97264081,-16.36937368,0.45851487,-0.09193282,-9.938218
28323223,28323223,28323223,28323223,28323223,28323223,0.960047675,0.960047675,32.44371587,-13.39307541,32.93739632,22.51026187,0.49368045,-0.050388902,-9.933454
28327222,28327222,28327222,28327222,28327222,28327222,-73.16654019,-73.16654019,-13.13607702,32.04309581,-12.63196096,-23.04720402,0.50411606,-0.090736754,-9.911127
28331223,28331223,28331223,28331223,28331223,28331223,61.02466325,61.02466325,-21.0279439,2.619515083,-20.52987202,-30.9863039,0.49807188,-0.07347045,-9.95836
28335223,28335223,28335223,28335223,28335223,28335223,20.82364433,20.82364433,31.43403702,-31.82433264,31.91917526,21.47901802,0.48513824,-0.060666107,-9.955019
28339233,28339233,28339233,28339233,28339233,28339233,-76.6256391,-76.6256391,-9.366189483,6.655986076,-8.879890563,-19.30938748,0.48629892,-0.07919029,-9.943198
28343229,28343229,28343229,28343229,28343229,28343229,50.63285959,50.63285959,-25.26278974,30.16336089,-24.79344426,-35.17144374,0.46934548,-0.06925036,-9.908654
28347229,28347229,28347229,28347229,28347229,28347229,34.48473798,34.48473798,29.47575419,-18.42357485,29.92448376,19.55049019,0.44872957,-0.08672892,-9.925264
28351226,28351226,28351226,28351226,28351226,28351226,-79.93492249,-79.93492249,1.318824559,-21.34597087,1.781131829,-8.617744441,0.46230727,-0.054648936,-9.936569
28355222,28355222,28355222,28355222,28355222,28355222,27.69408037,27.69408037,-30.71551537,29.31715725,-30.23976352,-40.66321337,0.47575185,-0.066305436,-9.947698
28359223,28359223,28359223,28359223,28359223,28359223,55.45966958,55.45966958,23.62208216,10.65688164,24.07410396,13.69916516,0.4520218,-0.067733735,-9.922917
28363223,28363223,28363223,28363223,28363223,28363223,-75.78237143,-75.78237143,10.51361354,-32.0927294,10.96517362,0.61039254,0.45156008,-0.057787165,-9.903221
28367269,28367269,28367269,28367269,28367269,28367269,47.94111587,47.94111587,-26.29835603,-15.22169479,-25.8446385,-36.23108503,0.45371753,-0.04679078,-9.932729
28371273,28371273,28371273,28371273,28371273,28371273,34.24870453,34.24870453,29.72087342,31.27344031,30.18604044,19.76448742,0.46516702,-0.05375756,-9.956386
28375269,28375269,28375269,28375269,28375269,28375269,-79.90566055,-79.90566055,1.598439104,4.427004237,2.069419954,-8.315922896,0.47098085,-0.0971108,-9.914362
28379276,28379276,28379276,28379276,28379276,28379276,36.35506489,36.35506489,-29.36033708,-32.45005153,-28.85473898,-39.25550208,0.5055981,-0.091370635,-9.895165
28383279,28383279,28383279,28383279,28383279,28383279,46.79072502,46.79072502,26.76441362,4.935397893,27.24968066,16.84682262,0.48526704,-0.064945854,-9.917591
28387278,28387278,28387278,28387278,28387278,28387278,-78.46184165,-78.46184165,6.446572444,31.67166869,6.930740404,-3.471237556,0.48416796,-0.04833649,-9.91781
28391284,28391284,28391284,28391284,28391284,28391284,24.58746648,24.58746648,-31.46963586,-13.94547916,-30.98200421,-41.41914886,0.48763165,-0.06493052,-9.949513
28395270,28395270,28395270,28395270,28395270,28395270,66.4196672,66.4196672,18.45362371,-22.35902433,18.92399707,8.500124714,0.47037336,-0.048603706,-9.953499
28399273,28399273,28399273,28399273,28399273,28399273,-70.00501801,-70.00501801,16.04171898,27.66896164,16.52157794,6.115666975,0.47985896,-0.070060045,-9.926052
28403275,28403275,28403275,28403275,28403275,28403275,-3.391902996,-3.391902996,-33.15017135,14.75211551,-32.66673485,-43.08346835,0.4834365,-0.09253673,-9.933297
28407275,28407275,28407275,28407275,28407275,28407275,73.76527423,73.76527423,12.85591309,-31.63638344,13.35327925,2.965485087,0.49736616,-0.07665615,-9.890428
28411270,28411270,28411270,28411270,28411270,28411270,-56.24775217,-56.24775217,23.64610054,0.263842016,24.13976984,13.70486954,0.4936693,-0.07332697,-9.941231
28415274,28415274,28415274,28415274,28415274,28415274,-24.04154913,-24.04154913,-31.75093885,33.49145715,-31.25487359,-41.69636585,0.49606526,-0.060048636,-9.945427
28419275,28419275,28419275,28419275,28419275,28419275,79.1478949,79.1478949,4.85114425,-9.664206963,5.33585751,-5.09674575,0.48471326,-0.050185904,-9.94789
28423287,28423287,28423287,28423287,28423287,28423287,-52.98408301,-52.98408301,24.99679641,-30.82154105,25.48769391,15.11175941,0.4908975,-0.03944721,-9.885037
28427266,28427266,28427266,28427266,28427266,28427266,-48.32254057,-48.32254057,-26.61792913,24.34063197,-26.13334477,-36.51530913,0.48458436,-0.05449995,-9.89738
28431269,28431269,28431269,28431269,28431269,28431269,78.78878698,78.78878698,-5.796194849,19.97716058,-5.330817969,-15.71674685,0.46537688,-0.074916445,-9.920552
28435266,28435266,28435266,28435266,28435266,28435266,-18.32352737,-18.32352737,32.58255387,-30.38077768,33.05492715,22.63255887,0.47237328,-0.068463236,-9.949995
28439269,28439269,28439269,28439269,28439269,28439269,-60.90749679,-60.90749679,-21.72546298,-7.685839602,-21.2473439,-31.65910798,0.47811908,-0.04489569,-9.933645
28443266,28443266,28443266,28443266,28443266,28443266,71.68225242,71.68225242,-14.89407008,34.00924793,-14.42266943,-24.82582308,0.47140065,-0.040979173,-9.931753
28447269,28447269,28447269,28447269,28447269,28447269,-1.140987762,-1.140987762,33.5785256,-3.900895474,34.06025573,23.6588356,0.48173013,-0.070986554,-9.91969
28451277,28451277,28451277,28451277,28451277,28451277,-68.36569959,-68.36569959,-17.45924016,-32.3219896,-16.99043351,-27.42451916,0.46880665,-0.07068075,-9.965279
28455273,28455273,28455273,28455273,28455273,28455273,64.60000916,64.60000916,-19.8519622,15.3868283,-19.38699584,-29.7581342,0.46496636,-0.09371158,-9.906172
28459266,28459266,28459266,28459266,28459266,28459266,21.4587112,21.4587112,32.45670942,25.48954462,32.90207802,22.50768342,0.4453686,-0.071289055,-9.949026
28463269,28463269,28463269,28463269,28463269,28463269,-78.3611874,-78.3611874,-6.791846856,-25.63837561,-6.330691796,-16.77636986,0.46115506,-0.061110854,-9.984523
28467266,28467266,28467266,28467266,28467266,28467266,45.70385269,45.70385269,-27.71179708,-14.56186571,-27.25200134,-37.66223308,0.45979574,-0.057034813,-9.950436
28471272,28471272,28471272,28471272,28471272,28471272,35.07772323,35.07772323,30.37830523,32.28055431,30.85345739,20.47185023,0.47515216,-0.08146156,-9.906455
28475266,28475266,28475266,28475266,28475266,28475266,-79.72417545,-79.72417545,2.80741168,3.296616865,3.26271872,-7.13386232,0.45530704,-0.105737284,-9.941274
28479279,28479279,28479279,28479279,28479279,28479279,38.7911197,38.7911197,-29.62515292,-33.35230567,-29.15167282,-39.56350392,0.4734801,-0.098861925,-9.938351
28483266,28483266,28483266,28483266,28483266,28483266,55.9323513,55.9323513,24.24469332,10.27848515,24.73161466,14.30810032,0.48692134,-0.08907566,-9.936593
28487269,28487269,28487269,28487269,28487269,28487269,-76.42936717,-76.42936717,10.02851639,31.14687017,10.53547399,0.115718394,0.5069576,-0.063714065,-9.912798
28491283,28491283,28491283,28491283,28491283,28491283,23.71052446,23.71052446,-32.45615977,-14.73090623,-31.98591877,-42.35853777,0.470241,-0.05295375,-9.902378
